customer_id,true_offer,recommendation_1,confidence_1,recommendation_2,confidence_2,recommendation_3,confidence_3,hit_in_topk
C06912,Roaming Pass,Retention Offer,0.7666335940728884,Roaming Pass,0.1517211536527555,General Offer,0.027431706093411026,True
C07970,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C07116,Data Booster,Data Booster,0.7763916524021927,General Offer,0.221754644210281,Roaming Pass,0.000926851677494508,True
C06490,General Offer,General Offer,0.9956200378428749,Roaming Pass,0.0019368839627262153,Retention Offer,0.0008143593905094414,True
C05107,General Offer,General Offer,0.9967526227588891,Roaming Pass,0.0008118443045777086,"General Offer""",0.0008118443045777086,True
C00970,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C08314,General Offer,General Offer,0.9574765957183371,Device Upgrade Offer,0.0297842048300589,Data Booster,0.009824204818537945,True
C07327,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C06217,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C03624,Retention Offer,"General Offer""",0.4472518586820855,Device Upgrade Offer,0.3089395986291788,General Offer,0.16692592943800302,False
C08238,Device Upgrade Offer,Device Upgrade Offer,0.8458780723398805,General Offer,0.14637022996136131,Data Booster,0.006837231245053365,True
C01235,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C02242,Data Booster,Data Booster,0.9785327251613787,Device Upgrade Offer,0.016740180476413468,General Offer,0.00472709432700549,True
C08179,General Offer,General Offer,0.9945845662566775,Roaming Pass,0.004601921274186335,Device Upgrade Offer,0.0008135124348659485,True
C04055,Retention Offer,"General Offer""",0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,False
C04131,General Offer,General Offer,0.9964465009984514,Retention Offer,0.0019303090296732407,Roaming Pass,0.0008115949716920517,True
C06982,General Offer,General Offer,0.948130850322506,Device Upgrade Offer,0.032418313423215196,Data Booster,0.01363022177307652,True
C08092,Top-up Promo,Streaming Partner Pack,0.9948518197013417,General Offer,0.0032127907968834716,"General Offer""",0.0019353894674954497,False
C02270,General Offer,General Offer,0.9954136841446093,Roaming Pass,0.004586315815544418,Top-up Promo,5.692336120608429e-12,True
C01054,Data Booster,Data Booster,0.9473900873538367,General Offer,0.045982034535261763,Device Upgrade Offer,0.004896650647586579,True
C08234,General Offer,General Offer,0.9906947533460335,Retention Offer,0.009305246613800822,Top-up Promo,5.737951934766788e-12,True
C00650,Data Booster,Data Booster,0.8349533221405604,"General Offer""",0.10187984160859392,Device Upgrade Offer,0.053266193074362436,True
C00973,Device Upgrade Offer,Device Upgrade Offer,0.7517159288335254,General Offer,0.24269078797586474,Roaming Pass,0.0037126260106310305,True
C02906,Retention Offer,"General Offer""",0.9403473531429478,General Offer,0.05585568124996285,Retention Offer,0.0020625634073014078,True
C00469,General Offer,General Offer,0.9991963593820384,Roaming Pass,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C09213,General Offer,General Offer,0.9832600581367377,Device Upgrade Offer,0.011198981068552747,Data Booster,0.004708591517520111,True
C00282,General Offer,General Offer,0.9604740803647062,Retention Offer,0.03611077351286935,Streaming Partner Pack,0.0008537865261102579,True
C03331,Streaming Partner Pack,Roaming Pass,0.9007242400239293,General Offer,0.08786794255640043,Retention Offer,0.0035596005651770835,False
C04159,General Offer,General Offer,0.9684258302322933,Device Upgrade Offer,0.025071203633108798,Data Booster,0.004804366163861232,True
C05458,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C00161,Device Upgrade Offer,Device Upgrade Offer,0.9076351697344822,General Offer,0.0681250200394042,Data Booster,0.024239810188406485,True
C02321,Retention Offer,"General Offer""",0.7600879550461219,General Offer,0.18210876033620896,Streaming Partner Pack,0.056835227608401644,False
C06454,General Offer,General Offer,0.8942561364069643,Device Upgrade Offer,0.047190275904872965,Data Booster,0.029980764278368453,True
C01467,Data Booster,Data Booster,0.8969147534424364,General Offer,0.09551291613479843,Device Upgrade Offer,0.0066790238959771615,True
C04961,Device Upgrade Offer,Device Upgrade Offer,0.9709119975526004,General Offer,0.02491214033129119,Data Booster,0.003331950464552621,True
C02919,Retention Offer,"General Offer""",0.9438524303759657,General Offer,0.055289164101187976,Streaming Partner Pack,0.0008584054866849341,False
C09778,Device Upgrade Offer,Device Upgrade Offer,0.9714192105984074,General Offer,0.026899566467842577,"General Offer""",0.0008406114521200805,True
C08700,Device Upgrade Offer,Device Upgrade Offer,0.7137612804371437,General Offer,0.21733481656516923,Data Booster,0.032593102925468666,True
C07683,Streaming Partner Pack,Roaming Pass,0.5941337534441704,General Offer,0.2151826162295992,Data Booster,0.18164517212687276,False
C06713,Streaming Partner Pack,General Offer,0.6363421697763899,Roaming Pass,0.34316565496129,Data Booster,0.0073694763070383746,False
C05096,Device Upgrade Offer,Device Upgrade Offer,0.794799129638761,"General Offer""",0.14875624254722336,Data Booster,0.041070279720683896,True
C09120,Device Upgrade Offer,Family Plan Offer,0.4709305037083588,Device Upgrade Offer,0.44906888205731166,General Offer,0.05202781880698019,True
C01111,General Offer,General Offer,0.9991963593820384,Roaming Pass,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C00307,Retention Offer,"General Offer""",0.9968079659739277,General Offer,0.003192033986338065,Top-up Promo,5.676328314049446e-12,False
C02563,Retention Offer,Device Upgrade Offer,0.49727153342160135,"General Offer""",0.39954453066368917,Roaming Pass,0.04769435808156989,False
C05321,General Offer,General Offer,0.9948518197013417,Retention Offer,0.0032127907968834716,"General Offer""",0.0019353894674954497,True
C09684,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C05617,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C07227,Data Booster,Data Booster,0.9597983008428428,General Offer,0.03818162288382397,Device Upgrade Offer,0.0020200762375537076,True
C09117,General Offer,General Offer,0.9983872809561679,Roaming Pass,0.0008063595049316077,Family Plan Offer,0.0008063595049316077,True
C06465,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C03777,General Offer,General Offer,0.7431523700851853,Device Upgrade Offer,0.2478780091531008,Family Plan Offer,0.007076645505665157,True
C03916,Device Upgrade Offer,Device Upgrade Offer,0.8240444567277561,General Offer,0.14969362751132156,Data Booster,0.02532668596229032,True
C00066,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C06308,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C02822,General Offer,General Offer,0.9991963593820384,Retention Offer,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C07092,General Offer,General Offer,0.7592763755301818,Device Upgrade Offer,0.2351406295212775,Data Booster,0.0037057970349099406,True
C09441,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C06522,General Offer,General Offer,0.986070329630609,Retention Offer,0.011133919362103357,Roaming Pass,0.001968217470531872,True
C05517,General Offer,General Offer,0.9301364843953647,Device Upgrade Offer,0.05683522777654096,Data Booster,0.010047143742768532,True
C06528,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C02222,Retention Offer,Device Upgrade Offer,0.539094472290479,"General Offer""",0.4137535976889956,General Offer,0.03744993128552074,False
C02127,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C04426,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C06237,Data Booster,Data Booster,0.9780479694651962,Device Upgrade Offer,0.018654372224872564,General Offer,0.003297658274746346,True
C01103,General Offer,General Offer,0.9482738585005591,"General Offer""",0.03436933065627859,Streaming Partner Pack,0.017356810806663285,True
C00081,Device Upgrade Offer,Device Upgrade Offer,0.9239864529120422,General Offer,0.07426872591962161,"General Offer""",0.0008724105688550687,True
C02070,Top-up Promo,Streaming Partner Pack,0.9881166110838709,General Offer,0.011061256102847403,"General Offer""",0.0008221327786483376,False
C05856,General Offer,General Offer,0.98388327721144,"General Offer""",0.006282030049306091,Retention Offer,0.003317333026369842,True
C04440,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C08354,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C03316,Device Upgrade Offer,Device Upgrade Offer,0.691114317186307,Family Plan Offer,0.25794168879293244,General Offer,0.0344992007259038,True
C01628,General Offer,General Offer,0.9991963593820384,Roaming Pass,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C00279,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C02947,Retention Offer,"General Offer""",0.988985226890612,General Offer,0.009369062111765152,Family Plan Offer,0.0008228554843682531,False
C04588,General Offer,General Offer,0.9692342494812601,"General Offer""",0.029080843824973748,Top-up Promo,0.0008424533320958151,True
C08222,General Offer,General Offer,0.9524551294826258,Data Booster,0.047544870475574104,Top-up Promo,5.9714558565098574e-12,True
C00917,General Offer,General Offer,0.962028439781705,Device Upgrade Offer,0.03170605362167967,"General Offer""",0.003376394054072465,True
C06383,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C07744,General Offer,General Offer,0.9964465009984514,Roaming Pass,0.0019303090296732407,"General Offer""",0.0008115949716920517,True
C02828,General Offer,General Offer,0.97545863346243,Top-up Promo,0.011458395317492777,Device Upgrade Offer,0.004817661773519814,True
C04741,Retention Offer,"General Offer""",0.8234215209733909,Device Upgrade Offer,0.11825059043994474,General Offer,0.03811737604459842,False
C05909,Device Upgrade Offer,Device Upgrade Offer,0.7469644004623538,General Offer,0.23833322404761934,Data Booster,0.012799690140234557,True
C03362,Retention Offer,"General Offer""",0.9898428926664823,General Offer,0.009337062261574613,Device Upgrade Offer,0.0008200450373977733,False
C00700,General Offer,General Offer,0.9552105982312314,Data Booster,0.01764702481127211,"General Offer""",0.0100300521218751,True
C07515,Family Plan Offer,Family Plan Offer,0.4774073530870568,Roaming Pass,0.42378760214854455,General Offer,0.042326629918578766,True
C01405,Retention Offer,"General Offer""",0.9953133169280173,Device Upgrade Offer,0.0019362872663978574,Data Booster,0.0019362872663978574,False
C03343,General Offer,General Offer,0.9794204496802833,Device Upgrade Offer,0.01859893958555569,Data Booster,0.00198061069908064,True
C01600,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C01492,Retention Offer,Device Upgrade Offer,0.47665940548543045,"General Offer""",0.4282610311319564,General Offer,0.04981447069277754,False
C08740,Retention Offer,"General Offer""",0.9804833207359964,General Offer,0.016700271253022963,Retention Offer,0.0019827600658672696,True
C07371,General Offer,General Offer,0.9564535844560428,Device Upgrade Offer,0.03419027480610883,Data Booster,0.0064442606167739655,True
C08742,Retention Offer,"General Offer""",0.9853581279583375,General Offer,0.014641872001196007,Top-up Promo,5.780936172525238e-12,False
C05202,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C00240,Data Booster,Data Booster,0.986070329630609,Device Upgrade Offer,0.011133919362103357,General Offer,0.001968217470531872,True
C05989,Retention Offer,"General Offer""",0.9881166110838709,General Offer,0.011061256102847403,Retention Offer,0.0008221327786483376,True
C03336,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C00122,General Offer,General Offer,0.9972673818032946,Roaming Pass,0.001923771770036698,"General Offer""",0.0008088463925950758,True
C02426,Device Upgrade Offer,Device Upgrade Offer,0.6402335502934229,Family Plan Offer,0.1778031991740889,General Offer,0.15267554427246666,True
C00030,General Offer,General Offer,0.9610504390063656,Device Upgrade Offer,0.02746188173154488,Data Booster,0.00977131162976664,True
C04039,General Offer,General Offer,0.9797883158123556,Family Plan Offer,0.006339184268705921,Roaming Pass,0.004796184264042843,True
C03027,General Offer,General Offer,0.9475947504628254,Device Upgrade Offer,0.050364926099869874,Roaming Pass,0.002040323401166741,True
C02820,Retention Offer,"General Offer""",0.642898543000523,General Offer,0.2014544068127314,Family Plan Offer,0.10103604748822809,False
C04012,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C09827,Top-up Promo,Streaming Partner Pack,0.9149942166437842,General Offer,0.08500578331334943,Top-up Promo,6.123775815379588e-12,True
C07338,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C05122,General Offer,General Offer,0.9913951254295637,Roaming Pass,0.00614088154787858,Retention Offer,0.0008213309998304802,True
C09123,Device Upgrade Offer,Device Upgrade Offer,0.8151367801325569,General Offer,0.1796586250706556,Data Booster,0.0052045947580292825,True
C06419,Device Upgrade Offer,Device Upgrade Offer,0.9085076923497943,Data Booster,0.04626357822984677,General Offer,0.024873647167185462,True
C01609,General Offer,General Offer,0.8983549510118629,Device Upgrade Offer,0.0518102121970584,Family Plan Offer,0.025098652449604426,True
C08990,General Offer,General Offer,0.9991963593820384,Roaming Pass,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C06930,Streaming Partner Pack,Roaming Pass,0.8709782268547884,General Offer,0.12547403738137816,Device Upgrade Offer,0.0035477357259803693,False
C03169,General Offer,General Offer,0.9980827280717024,Roaming Pass,0.0019172718886793763,Top-up Promo,5.659756910892866e-12,True
C03296,General Offer,General Offer,0.9959859041715512,Retention Offer,0.0032028759737511084,"General Offer""",0.0008112198205240613,True
C01353,Top-up Promo,Streaming Partner Pack,0.9807661956184799,"General Offer""",0.012999034124711688,General Offer,0.006234770221679894,False
C06557,Top-up Promo,Streaming Partner Pack,0.9939216300347296,General Offer,0.006078369925315314,Top-up Promo,5.70789782525533e-12,True
C02149,General Offer,General Offer,0.9983872809561679,Retention Offer,0.0008063595049316077,"General Offer""",0.0008063595049316077,True
C03659,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C08206,Device Upgrade Offer,Device Upgrade Offer,0.9359528514276236,"General Offer""",0.05139410580578956,Data Booster,0.011777662717031623,True
C03152,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C04017,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C07247,Voice Bundle,Top-up Promo,0.7372388186419822,Device Upgrade Offer,0.13538437286511865,General Offer,0.06267015045302153,False
C05274,General Offer,General Offer,0.9851637022322256,Roaming Pass,0.0077975264287988,Data Booster,0.006208408686182395,True
C05352,Streaming Partner Pack,Device Upgrade Offer,0.690171758263147,General Offer,0.26342618249874117,Roaming Pass,0.039328001127559575,False
C09484,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C00219,General Offer,General Offer,0.994787944018165,Roaming Pass,0.0019434968672197089,Retention Offer,0.0008171397743509383,True
C06554,General Offer,General Offer,0.9934429399758145,Roaming Pass,0.004616190829487477,Data Booster,0.0019408691603215458,True
C02884,General Offer,General Offer,0.9277029520862745,Device Upgrade Offer,0.0640717181589875,"General Offer""",0.00822532971783876,True
C04981,Device Upgrade Offer,Device Upgrade Offer,0.9479024611884903,General Offer,0.05038128101102855,Family Plan Offer,0.0008581288851781504,True
C02969,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C00454,General Offer,General Offer,0.9991963593820384,Roaming Pass,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C01046,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C09962,Device Upgrade Offer,Device Upgrade Offer,0.7262651320782332,General Offer,0.26840603041603867,Data Booster,0.005328837466044634,True
C02920,General Offer,General Offer,0.9701802074021001,Device Upgrade Offer,0.02898025327397017,"General Offer""",0.0008395392885632287,True
C04257,General Offer,General Offer,0.9991963593820384,Retention Offer,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C03337,General Offer,General Offer,0.9991963593820384,Roaming Pass,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C03937,General Offer,General Offer,0.680262753088013,Device Upgrade Offer,0.31784594849348125,"General Offer""",0.0009456491926543665,True
C00992,General Offer,General Offer,0.9972673818032946,Roaming Pass,0.001923771770036698,Retention Offer,0.0008088463925950758,True
C00250,General Offer,General Offer,0.9657110541520442,Device Upgrade Offer,0.0334458058706611,"General Offer""",0.0008431399417764498,True
C01661,General Offer,General Offer,0.9806290380557303,Streaming Partner Pack,0.018540819925814245,"General Offer""",0.0008301419834847825,True
C00475,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C01024,General Offer,General Offer,0.9906236236237852,Device Upgrade Offer,0.00613610272550823,Data Booster,0.0032402736161338333,True
C02757,General Offer,General Offer,0.9972673818032946,Roaming Pass,0.001923771770036698,"General Offer""",0.0008088463925950758,True
C01559,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C09946,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C06670,Retention Offer,"General Offer""",0.9968079659739277,General Offer,0.003192033986338065,Top-up Promo,5.676328314049446e-12,False
C09065,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C07953,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C02405,General Offer,General Offer,0.9983872809561678,Family Plan Offer,0.0008063595049316076,Data Booster,0.0008063595049316076,True
C06284,Device Upgrade Offer,Device Upgrade Offer,0.9181037540055279,General Offer,0.07754489355527946,Data Booster,0.003471975457540022,True
C01010,Device Upgrade Offer,Device Upgrade Offer,0.7724644988364382,"General Offer""",0.16771731110926624,Data Booster,0.033960709043384676,True
C09820,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C02315,Retention Offer,"General Offer""",0.9991963593820384,General Offer,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,False
C09709,Device Upgrade Offer,Device Upgrade Offer,0.9508353633789777,General Offer,0.029850723638895127,Data Booster,0.01931391294569835,True
C08088,General Offer,General Offer,0.9991963593820384,Retention Offer,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C08980,Device Upgrade Offer,Device Upgrade Offer,0.9450563460835351,General Offer,0.05289940586983941,Data Booster,0.0020442480104178786,True
C07513,Device Upgrade Offer,Device Upgrade Offer,0.791752513666415,General Offer,0.19710603777357258,"General Offer""",0.007026625585408498,True
C09306,General Offer,General Offer,0.9953133169280172,"General Offer""",0.0019362872663978572,Device Upgrade Offer,0.0019362872663978572,True
C08416,Device Upgrade Offer,Device Upgrade Offer,0.62360744050057,General Offer,0.25617648743017035,Roaming Pass,0.05393076463541348,True
C02747,General Offer,General Offer,0.9943249737519764,Roaming Pass,0.003224747782622973,Streaming Partner Pack,0.0008167594808209258,True
C00411,Device Upgrade Offer,Device Upgrade Offer,0.9686239506471659,General Offer,0.02300435144932368,Data Booster,0.006351297482636501,True
C03734,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C08096,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C03426,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C04613,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C03375,General Offer,General Offer,0.9824014419976408,Device Upgrade Offer,0.014788925472230164,Data Booster,0.001977990106114557,True
C03363,General Offer,General Offer,0.9785327251613787,Streaming Partner Pack,0.016740180476413468,"General Offer""",0.00472709432700549,True
C05330,Top-up Promo,Streaming Partner Pack,0.9906516390406047,"General Offer""",0.007706930828082065,Retention Offer,0.000820715051251008,False
C04222,Device Upgrade Offer,Device Upgrade Offer,0.9268525013285959,General Offer,0.06660447564667667,Data Booster,0.00654302298786205,True
C02499,Streaming Partner Pack,Device Upgrade Offer,0.5124473613521587,General Offer,0.2908886157300186,Roaming Pass,0.18140594284384248,False
C00340,Device Upgrade Offer,Device Upgrade Offer,0.7176328536128022,General Offer,0.2814305935504891,Retention Offer,0.0009365527972553152,True
C03373,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C01139,General Offer,General Offer,0.9983872809561679,Roaming Pass,0.0008063595049316077,Device Upgrade Offer,0.0008063595049316077,True
C04942,Top-up Promo,Streaming Partner Pack,0.9871961564825881,General Offer,0.01280384347704407,Top-up Promo,5.766851762768997e-12,True
C00956,General Offer,General Offer,0.9701802074021001,Data Booster,0.02898025327397017,"General Offer""",0.0008395392885632287,True
C01605,Retention Offer,"General Offer""",0.9816719737137746,General Offer,0.0095451524097503,Device Upgrade Offer,0.006267911021833807,False
C09005,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C08832,Streaming Partner Pack,General Offer,0.4382605372018617,Device Upgrade Offer,0.42944252592805954,Roaming Pass,0.1098841571108982,False
C00662,General Offer,General Offer,0.9972673818032946,"General Offer""",0.001923771770036698,Device Upgrade Offer,0.0008088463925950758,True
C08906,Data Booster,Data Booster,0.9366853041196532,Device Upgrade Offer,0.058405282270498675,"General Offer""",0.0049094135732879905,True
C00017,Device Upgrade Offer,Device Upgrade Offer,0.9295718778299252,General Offer,0.06389695837015248,Data Booster,0.006531163763123678,True
C09282,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C01704,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C09832,Device Upgrade Offer,Device Upgrade Offer,0.8091401939549594,General Offer,0.17092576198585865,Roaming Pass,0.012704133268177795,True
C06122,Data Booster,Data Booster,0.9906236236237852,General Offer,0.00613610272550823,Device Upgrade Offer,0.0032402736161338333,True
C00068,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C04086,General Offer,General Offer,0.9619051185208733,Top-up Promo,0.017364799908183206,"General Offer""",0.013512386645857077,True
C03924,Roaming Pass,Retention Offer,0.4327229475917776,Data Booster,0.3179654341937628,Device Upgrade Offer,0.21104240548908107,False
C04970,Device Upgrade Offer,Device Upgrade Offer,0.9559571527312759,General Offer,0.040672504024207676,Data Booster,0.003370343208555938,True
C03019,General Offer,General Offer,0.9939216300347296,"General Offer""",0.006078369925315314,Top-up Promo,5.70789782525533e-12,True
C05690,General Offer,General Offer,0.9972673818032946,"General Offer""",0.001923771770036698,Roaming Pass,0.0008088463925950758,True
C02605,Top-up Promo,Streaming Partner Pack,0.9509095774449473,General Offer,0.043359861525024794,Retention Offer,0.004869709795164687,False
C04992,Retention Offer,"General Offer""",0.9400388688240271,General Offer,0.05583735759357071,Family Plan Offer,0.002061886775984474,False
C03438,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C05467,Voice Bundle,General Offer,0.7616910513470831,Top-up Promo,0.1631163518712345,Streaming Partner Pack,0.0377835829771273,False
C09933,Device Upgrade Offer,Device Upgrade Offer,0.5779967728581771,General Offer,0.39931938346418766,Data Booster,0.019729290157943804,True
C04187,Retention Offer,"General Offer""",0.8849510008470733,General Offer,0.0952054396137209,Family Plan Offer,0.008617295877199015,False
C04832,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C00981,General Offer,General Offer,0.9980827280717024,"General Offer""",0.0019172718886793763,Top-up Promo,5.659756910892866e-12,True
C01750,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C01516,General Offer,General Offer,0.9980827280717024,"General Offer""",0.0019172718886793763,Top-up Promo,5.659756910892866e-12,True
C01294,Retention Offer,"General Offer""",0.9954136841446093,General Offer,0.004586315815544418,Top-up Promo,5.692336120608429e-12,False
C08619,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C00754,General Offer,General Offer,0.9991963593820384,"General Offer""",0.0008036405784649112,Top-up Promo,5.642394220523117e-12,True
C00969,Data Booster,Data Booster,0.9086606926295369,Device Upgrade Offer,0.04377043962686291,Roaming Pass,0.029396967750181715,True
C07332,Voice Bundle,Top-up Promo,0.40514329345254885,Roaming Pass,0.19293322431079638,Family Plan Offer,0.1602634677854651,False
C00387,Device Upgrade Offer,Device Upgrade Offer,0.8763746610030697,General Offer,0.11423094073566592,Data Booster,0.00849026546726926,True
C07368,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C05925,General Offer,General Offer,0.9853581279583374,Device Upgrade Offer,0.014641872001196005,Top-up Promo,5.780936172525237e-12,True
C04676,General Offer,General Offer,0.9999999999550127,Top-up Promo,5.623413251650514e-12,Streaming Partner Pack,5.623413251650514e-12,True
C07326,Retention Offer,"General Offer""",0.941417816290866,General Offer,0.02395728222618019,Data Booster,0.02183768991143275,False
C08706,Data Booster,Data Booster,0.986070329630609,Device Upgrade Offer,0.011133919362103357,General Offer,0.001968217470531872,True
C01305,Retention Offer,"General Offer""",0.9991963593820384,General Offer,0.0008036405784649112,Top-up Promo,5.642394220523117e-12,False
C01859,Device Upgrade Offer,Device Upgrade Offer,0.83000117374429,"General Offer""",0.1305363315928281,General Offer,0.021391697134122513,True
C06396,Device Upgrade Offer,Device Upgrade Offer,0.8274456285215911,General Offer,0.15510799212592433,Data Booster,0.016517530330390745,True
C00955,General Offer,General Offer,0.9972673818032946,Roaming Pass,0.001923771770036698,"General Offer""",0.0008088463925950758,True
C01348,Top-up Promo,Streaming Partner Pack,0.9225370401023488,"General Offer""",0.07450617248800732,General Offer,0.0020815876024510072,False
C07184,General Offer,General Offer,0.9972673818032946,Retention Offer,0.001923771770036698,Top-up Promo,0.0008088463925950758,True
C01883,General Offer,General Offer,0.9527925159681826,Streaming Partner Pack,0.03212753126985091,"General Offer""",0.01165867530465861,True
C09639,General Offer,General Offer,0.9905929212342554,Roaming Pass,0.004662340343145059,"General Offer""",0.0019602726406217274,True
